premise,hypothesis,trigger,trigger1,trigger2,presupposition,gold_label,UID,pairID,paradigmID,section
Did Lissa's coat embarrass Rhonda?,Lissa's coat did embarrass Rhonda.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,possessed_definites_existence,1175n,61,presupposition_possessed_definites_existence
Lissa's coat might have embarrassed Rhonda.,Lissa's coat did embarrass Rhonda.,Not_In_Example,modal,unembedded,Not_In_Example,1,possessed_definites_existence,1176n,61,presupposition_possessed_definites_existence
"If Lissa's coat did embarrass Rhonda, it's okay.",Lissa's coat did embarrass Rhonda.,Not_In_Example,conditional,unembedded,Not_In_Example,1,possessed_definites_existence,1177n,61,presupposition_possessed_definites_existence
Monet's movies do distract these teachers.,Monet has movies.,unembedded,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1178e,62,presupposition_possessed_definites_existence
Monet's movies do distract these teachers.,Monet doesn't have movies.,unembedded,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1179c,62,presupposition_possessed_definites_existence
Monet's movies do distract these teachers.,Laura has movies.,unembedded,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1180n,62,presupposition_possessed_definites_existence
Monet's movies don't distract these teachers.,Monet has movies.,negated,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1181e,62,presupposition_possessed_definites_existence
Monet's movies don't distract these teachers.,Monet doesn't have movies.,negated,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1182c,62,presupposition_possessed_definites_existence
Monet's movies don't distract these teachers.,Laura has movies.,negated,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1183n,62,presupposition_possessed_definites_existence
Do Monet's movies distract these teachers?,Monet has movies.,interrogative,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1184e,62,presupposition_possessed_definites_existence
Do Monet's movies distract these teachers?,Monet doesn't have movies.,interrogative,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1185c,62,presupposition_possessed_definites_existence
Do Monet's movies distract these teachers?,Laura has movies.,interrogative,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1186n,62,presupposition_possessed_definites_existence
Monet's movies might distract these teachers.,Monet has movies.,modal,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1187e,62,presupposition_possessed_definites_existence
Monet's movies might distract these teachers.,Monet doesn't have movies.,modal,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1188c,62,presupposition_possessed_definites_existence
Monet's movies might distract these teachers.,Laura has movies.,modal,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1189n,62,presupposition_possessed_definites_existence
"If Monet's movies do distract these teachers, it's okay.",Monet has movies.,conditional,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1190e,62,presupposition_possessed_definites_existence
"If Monet's movies do distract these teachers, it's okay.",Monet doesn't have movies.,conditional,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1191c,62,presupposition_possessed_definites_existence
"If Monet's movies do distract these teachers, it's okay.",Laura has movies.,conditional,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1192n,62,presupposition_possessed_definites_existence
Monet's movies don't distract these teachers.,Monet's movies do distract these teachers.,Not_In_Example,negated,unembedded,Not_In_Example,2,possessed_definites_existence,1193c,62,presupposition_possessed_definites_existence
Do Monet's movies distract these teachers?,Monet's movies do distract these teachers.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,possessed_definites_existence,1194n,62,presupposition_possessed_definites_existence
Monet's movies might distract these teachers.,Monet's movies do distract these teachers.,Not_In_Example,modal,unembedded,Not_In_Example,1,possessed_definites_existence,1195n,62,presupposition_possessed_definites_existence
"If Monet's movies do distract these teachers, it's okay.",Monet's movies do distract these teachers.,Not_In_Example,conditional,unembedded,Not_In_Example,1,possessed_definites_existence,1196n,62,presupposition_possessed_definites_existence
These girls' horses do disturb patients.,These girls have horses.,unembedded,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1197e,63,presupposition_possessed_definites_existence
These girls' horses do disturb patients.,These girls don't have horses.,unembedded,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1198c,63,presupposition_possessed_definites_existence
These girls' horses do disturb patients.,Angela have horses.,unembedded,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1199n,63,presupposition_possessed_definites_existence
These girls' horses don't disturb patients.,These girls have horses.,negated,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1200e,63,presupposition_possessed_definites_existence
These girls' horses don't disturb patients.,These girls don't have horses.,negated,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1201c,63,presupposition_possessed_definites_existence
These girls' horses don't disturb patients.,Angela have horses.,negated,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1202n,63,presupposition_possessed_definites_existence
Do these girls' horses disturb patients?,These girls have horses.,interrogative,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1203e,63,presupposition_possessed_definites_existence
Do these girls' horses disturb patients?,These girls don't have horses.,interrogative,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1204c,63,presupposition_possessed_definites_existence
Do these girls' horses disturb patients?,Angela have horses.,interrogative,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1205n,63,presupposition_possessed_definites_existence
These girls' horses might disturb patients.,These girls have horses.,modal,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1206e,63,presupposition_possessed_definites_existence
These girls' horses might disturb patients.,These girls don't have horses.,modal,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1207c,63,presupposition_possessed_definites_existence
These girls' horses might disturb patients.,Angela have horses.,modal,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1208n,63,presupposition_possessed_definites_existence
"If these girls' horses do disturb patients, it's okay.",These girls have horses.,conditional,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1209e,63,presupposition_possessed_definites_existence
"If these girls' horses do disturb patients, it's okay.",These girls don't have horses.,conditional,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1210c,63,presupposition_possessed_definites_existence
"If these girls' horses do disturb patients, it's okay.",Angela have horses.,conditional,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1211n,63,presupposition_possessed_definites_existence
These girls' horses don't disturb patients.,These girls' horses do disturb patients.,Not_In_Example,negated,unembedded,Not_In_Example,2,possessed_definites_existence,1212c,63,presupposition_possessed_definites_existence
Do these girls' horses disturb patients?,These girls' horses do disturb patients.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,possessed_definites_existence,1213n,63,presupposition_possessed_definites_existence
These girls' horses might disturb patients.,These girls' horses do disturb patients.,Not_In_Example,modal,unembedded,Not_In_Example,1,possessed_definites_existence,1214n,63,presupposition_possessed_definites_existence
"If these girls' horses do disturb patients, it's okay.",These girls' horses do disturb patients.,Not_In_Example,conditional,unembedded,Not_In_Example,1,possessed_definites_existence,1215n,63,presupposition_possessed_definites_existence
Candice's projector does bother ladies.,Candice has a projector.,unembedded,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1216e,64,presupposition_possessed_definites_existence
Candice's projector does bother ladies.,Candice doesn't have a projector.,unembedded,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1217c,64,presupposition_possessed_definites_existence
Candice's projector does bother ladies.,These actors has a projector.,unembedded,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1218n,64,presupposition_possessed_definites_existence
Candice's projector doesn't bother ladies.,Candice has a projector.,negated,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1219e,64,presupposition_possessed_definites_existence
Candice's projector doesn't bother ladies.,Candice doesn't have a projector.,negated,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1220c,64,presupposition_possessed_definites_existence
Candice's projector doesn't bother ladies.,These actors has a projector.,negated,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1221n,64,presupposition_possessed_definites_existence
Does Candice's projector bother ladies?,Candice has a projector.,interrogative,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1222e,64,presupposition_possessed_definites_existence
Does Candice's projector bother ladies?,Candice doesn't have a projector.,interrogative,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1223c,64,presupposition_possessed_definites_existence
Does Candice's projector bother ladies?,These actors has a projector.,interrogative,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1224n,64,presupposition_possessed_definites_existence
Candice's projector might bother ladies.,Candice has a projector.,modal,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1225e,64,presupposition_possessed_definites_existence
Candice's projector might bother ladies.,Candice doesn't have a projector.,modal,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1226c,64,presupposition_possessed_definites_existence
Candice's projector might bother ladies.,These actors has a projector.,modal,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1227n,64,presupposition_possessed_definites_existence
"If Candice's projector does bother ladies, it's okay.",Candice has a projector.,conditional,Not_In_Example,Not_In_Example,positive,0,possessed_definites_existence,1228e,64,presupposition_possessed_definites_existence
"If Candice's projector does bother ladies, it's okay.",Candice doesn't have a projector.,conditional,Not_In_Example,Not_In_Example,negated,2,possessed_definites_existence,1229c,64,presupposition_possessed_definites_existence
"If Candice's projector does bother ladies, it's okay.",These actors has a projector.,conditional,Not_In_Example,Not_In_Example,neutral,1,possessed_definites_existence,1230n,64,presupposition_possessed_definites_existence
Candice's projector doesn't bother ladies.,Candice's projector does bother ladies.,Not_In_Example,negated,unembedded,Not_In_Example,2,possessed_definites_existence,1231c,64,presupposition_possessed_definites_existence
Does Candice's projector bother ladies?,Candice's projector does bother ladies.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,possessed_definites_existence,1232n,64,presupposition_possessed_definites_existence
